#Rev: sensefly/geoinfo/3
fileName	latitude	longitude	altitude_wgs84
DSC05644.JPG	35.6389686840	139.5431190148	180.3926239014	
DSC05645.JPG	35.6390539646	139.5426420923	181.2674407959	
DSC05646.JPG	35.6391727693	139.5422083443	181.3745422363	
DSC05647.JPG	35.6392859088	139.5417598937	181.9719696045	
DSC05648.JPG	35.6393864332	139.5412913872	181.6169586182	
DSC05649.JPG	35.6394762255	139.5408482415	181.8930969238	
DSC05650.JPG	35.6395669828	139.5404058021	181.4246978760	
DSC05651.JPG	35.6396940396	139.5399469262	183.1119842529	
DSC05652.JPG	35.6397983339	139.5394985334	184.2943267822	
DSC05653.JPG	35.6399421893	139.5390295329	182.6404418945	
DSC05654.JPG	35.6400024897	139.5385711316	187.0757904053	
DSC05655.JPG	35.6400976748	139.5381147699	186.7333526611	
DSC05656.JPG	35.6402155653	139.5376975167	184.1368408203	
DSC05657.JPG	35.6403451042	139.5372464854	181.0062408447	
DSC05658.JPG	35.6404345949	139.5367815691	180.9365386963	
DSC05659.JPG	35.6405635235	139.5363585936	179.3972625732	
DSC05660.JPG	35.6406327393	139.5358461312	179.8991851807	
DSC05661.JPG	35.6407922084	139.5353828895	182.8996124268	
DSC05662.JPG	35.6412570708	139.5359704007	187.5342559814	
DSC05663.JPG	35.6412371126	139.5364194308	188.6740722656	
DSC05664.JPG	35.6410612050	139.5368866097	186.1648712158	
DSC05665.JPG	35.6409154026	139.5373115633	182.3255157471	
DSC05666.JPG	35.6408771138	139.5377812670	181.8173217773	
DSC05667.JPG	35.6407173168	139.5382698125	179.6200103760	
DSC05668.JPG	35.6405848837	139.5387677286	180.4926757812	
DSC05669.JPG	35.6405495852	139.5392235267	182.5384674072	
DSC05670.JPG	35.6404065933	139.5397060694	181.9082489014	
DSC05671.JPG	35.6402636316	139.5402059520	180.9364471436	
DSC05672.JPG	35.6401370731	139.5406972476	178.8462371826	
DSC05673.JPG	35.6400662082	139.5411919683	176.7400817871	
DSC05674.JPG	35.6399367631	139.5417253078	178.2822113037	
DSC05675.JPG	35.6397930252	139.5422260208	179.9247131348	
DSC05676.JPG	35.6396964029	139.5427293682	182.3869781494	
DSC05677.JPG	35.6395442847	139.5432493772	184.8746337891	
DSC05678.JPG	35.6394362565	139.5437841546	186.0975036621	
DSC05679.JPG	35.6401449831	139.5434228504	183.6566162109	
DSC05680.JPG	35.6402624473	139.5428646364	187.5368652344	
DSC05681.JPG	35.6403771832	139.5424206066	184.6764526367	
DSC05682.JPG	35.6404854911	139.5418926820	183.0111236572	
